"source";"translation";"type";"module";"status";"customer"
"%s row(s) successfully restarted";"La(s) fila(s) %s se reiniciaron";"S";"";"T";"N"
"To recipients";"A los receptores";"S";"";"T";"N"
"Mail subject";"Asunto del email";"S";"";"T";"N"
"Scheduled at";"Programado a";"S";"";"T";"N"
"Last retry";"Último intento";"S";"";"T";"N"
"Retry number";"Intento número";"S";"";"T";"N"
"Error message";"Mensaje de error";"S";"";"T";"N"
"Account name";"Nombre de la cuenta";"B";"";"T";"N"
"Server Date";"Fecha en el servidor";"S";"";"T";"N"
"Server Time";"Hora en el servidor";"S";"";"T";"N"
"Mail template not defined in database for class %s";"Plantilla de email no definida en la base de datos para la clase %s";"S";"";"T";"N"
"Recipients empty";"Receptores en blanco";"S";"";"T";"N"
"Body of mail not specified";"Cuerpo del mensaje no especificado";"S";"";"T";"N"
"From address is empty";"De en la dirección de email en blanco";"S";"";"T";"N"
"Failed to init mail headers";"Error al iniciar los encabezados del email";"S";"";"T";"N"
"Email transfer method error";"Error en el método de transferencia del email";"S";"";"T";"N"
"Application Title";"Post Affiliate Pro";"S";"";"T";"N"
"Failed to save settings with error %s";"Error al guardar la configuración con error %s";"S";"";"T";"N"
"Proxy server settings saved.";"Configuración del proxy guardada";"S";"";"T";"N"
"Failed to load proxy server settings.";"Error al cargar la configuración del proxy";"S";"";"T";"N"
"Pdf saved";"PDF guardado";"S";"";"T";"N"
"Path to save file '%s' not exist";"Ruta para guardar el archivo '%s' no existe";"S";"";"T";"N"
"Path to save file %s is null";"Ruta para guardar el archivo %s no es válida";"S";"";"T";"N"
