"source";"translation";"type";"module";"status";"customer"
"Plugin configuration saved";"外掛程式配置保存";"S";"";"T";"N"
"action";"操作";"S";"";"T";"N"
"click";"點擊";"S";"";"T";"N"
"cpm";"千次展示費用";"S";"";"T";"N"
"sale";"銷售";"S";"";"T";"N"
"lead";"引導";"S";"";"T";"N"
"signup";"註冊";"S";"";"T";"N"
"recurring";"定期";"S";"";"T";"N"
"referral";"被推薦人";"S";"";"T";"N"
"refund";"退款";"B";"";"T";"N"
"chargeback";"扣款";"S";"";"T";"N"
"extra bonus";"額外獎金";"S";"";"T";"N"
"private";"秘密的";"S";"";"T";"N"
"public with approval";"被認可的全域變數";"S";"";"T";"N"
"public";"全域變數";"S";"";"T";"N"
"declined";"下降";"S";"";"T";"N"
"add bonus commission";"增加獎金佣金";"S";"";"T";"N"
"put affiliate into commission group";"將聯盟會員加入佣金組";"S";"";"T";"N"
"put affiliate into commission group (retroactively)";"將聯盟會員加入佣金組(追溯地)";"S";"";"T";"N"
"value of commissions";"佣金值";"B";"";"T";"N"
"number of sales";"銷售總額";"B";"";"T";"N"
"value of total cost";"總成本值";"B";"";"T";"N"
"value of direct subaffiliates total cost";"直接子聯盟會員的總成本值";"S";"";"T";"N"
"value of total cost in recurring sales";"定期銷售額裡的總成本值";"S";"";"T";"N"
"Affiliate Signup";"聯盟會員註冊";"S";"";"T";"N"
"Check_payout_type";"檢查-支出-類型";"B";"";"T";"N"
"Banner ID parameter name is empty. Review URL parameter name settings";"橫幅廣告ID參數名稱為空。檢查網址參數名稱設置";"S";"";"T";"N"
"Campaign ID parameter name is empty. Review URL parameter name settings";"方案ID參數名稱為空。檢查網址參數名稱設置";"S";"";"T";"N"
"Nobody from selected affiliates have approved commissions. No commissions will be paid.";"被選中的聯盟會員中沒有人獲得批准佣金。無佣金要被支付。";"S";"";"T";"N"
"This affiliate has no approved commissions.";"這個聯盟會員沒有批准佣金。";"C";"";"T";"N"
"Documentation";"檔編制";"S";"";"T";"N"
"API integration documentation can be found in our knowledgebase.";"API整合檔編制能在我們的知識庫中找到。";"S";"";"T";"N"
"Download of PapApi.class.php file";"下載PapApi.class.php文件";"S";"";"T";"N"
"PapApi.class.php is bundled to each distribution of";"PapApi.class.php被捆綁到各個分部";"S";"";"T";"N"
"Because of this you should update your PapApi.class.php file each time you update your";"因此您需要升級您的PapApi.class.php 檔在您每次升級時";"S";"";"T";"N"
"Download PAP API";"下載PAP API";"C";"";"T";"N"
"Read more about API Integration";"閱讀更多關於API 整合";"C";"";"T";"N"
"API Integration";"API整合";"C";"";"T";"N"
"ApiIntegrationDescription";"Api整合說明";"C";"";"T";"N"
"Type in URL, where should be visitor redirected after click on banner. Correct url should contain also protocol. E.g. it should start with http:// or https://";"在網頁上鍵入訪問者點擊橫幅廣告後需要重新傳入。正確的網址還應當包含通訊協定。E.g. 它應以 http:// 或者 https://開始";"C";"";"T";"N"
"Invoice period";"發票期";"S";"";"T";"N"
"Invoice note";"發票單據";"B";"";"T";"N"
"Percentage from commission";"占佣金的百分比";"S";"";"T";"N"
"Create invoice";"製作發票";"C";"";"T";"N"
"Add invoice";"添加發票";"C";"";"T";"N"
"Date from";"起始日期";"B";"";"T";"N"
"Date to";"終止日期";"B";"";"T";"N"
"Due date";"到期日";"B";"";"T";"N"
"Fee";"費用";"C";"";"T";"N"
"Balance after this payment";"付款後餘額";"C";"";"T";"N"
"Ballance";"餘額";"S";"";"T";"N"
"Maximum total cost";"最高總成本";"S";"";"T";"N"
"Account ballance till";"屆時帳戶餘額";"S";"";"T";"N"
"Mark as paid";"標記為已支付";"B";"";"T";"N"
"View";"視圖";"C";"";"T";"N"
"Are you sure want to delete selected invoices?";"您確定想要刪除選中的發票嗎？";"C";"";"T";"N"
"Paid on %s";"已支付 %s";"C";"";"T";"N"
"Unpaid (due date %s)";"未支付（到期日%s）";"C";"";"T";"N"
"Your account";"您的帳戶";"B";"";"T";"N"
"Proforma text";"估價單正文";"C";"";"T";"N"
"Invoice text";"發票內容";"C";"";"T";"N"
"Account details";"帳戶詳細資料";"B";"";"T";"N"
"Affiliate network feature can't be deactivated";"聯盟會員網路功能不能被關閉";"S";"";"T";"N"
"Account ID";"帳戶ID";"B";"";"T";"N"
"Account email";"帳戶電郵";"S";"";"T";"N"
"Account created";"建立帳戶";"S";"";"T";"N"
"Account - Account suspended";"帳戶-帳戶暫時中止";"B";"";"T";"N"
"Your account has been declined";"您的帳戶請求已被拒絕";"B";"";"T";"N"
"Your account has been suspended";"您的帳戶已被暫時中止";"B";"";"T";"N"
"Account - Invoice paid";"帳戶-發票已支付";"B";"";"T";"N"
"Invoice paid";"發票已支付";"B";"";"T";"N"
"Account - Request payment";"帳戶-要求付款";"B";"";"T";"N"
"Request payment";"要求付款";"B";"";"T";"N"
"Your account has been declined.";"您的帳戶請求已被拒絕";"S";"";"T";"N"
"Your Affiliate Network Manager";"您的聯盟網路管理器";"S";"";"T";"N"
"Your account has been suspended.";"您的帳戶已被暫時終止";"S";"";"T";"N"
"Your invoice was marked as paid";"您的發票已被標記為已支付";"S";"";"T";"N"
"I'm sending you proforma invoice for ";"我正給您寄出估價單發票為了";"S";"";"T";"N"
"Available fields for account";"帳戶可用欄位";"S";"";"T";"N"
"Choose which fields you want to use to store data for your network accounts. Some fields are mandatory, and you have up to 25 optional fields for which you can decide what information they will keep, if they will be optional, mandatory, or not displayed at all. These fields will be displayed in network account editation.";"選擇您想要使用哪些欄位來存儲您的網路帳戶資料。有些欄位是必須要選擇的，如果這些欄位是可選擇性的，強制性的或根本未顯示出來的，您最多可以選擇25個欄位來決定它們將存儲什麼資訊。這些欄位將顯示在網路帳戶編輯器中。";"S";"";"T";"N"
"The gray fields are fixed, and they are always present. You cannot configure them.<br/>You can use up to 25 custom fields to get the information from your network accounts. Just click on the name, type or status to change the field attributes.";"灰色欄位是固定的，且它們一直存在。你不能對它們進行設定。<br/>您可以使用最多25個自訂欄位從您的網路帳戶中獲得資訊。只要點擊姓名，種類或狀態來更改欄位屬性。";"S";"";"T";"N"
"Agreement";"協議";"B";"";"T";"N"
"Suspended";"暫時中止";"C";"";"T";"N"
"User name";"用戶名";"C";"";"T";"N"
"Accounts Fields";"帳戶欄位";"C";"";"T";"N"
"NetworkAccountsFieldsDescription";"網路帳戶欄位描述";"C";"";"T";"N"
"Proforma invoice";"估價單發票";"S";"";"T";"N"
"You have to select account";"您必須選擇帳戶";"S";"";"T";"N"
"Example merchant note";"商業票據示例";"S";"";"T";"N"
"Regional settings saved";"區域設置保存";"S";"";"T";"N"
"Invoice format";"發票格式";"B";"";"T";"N"
"HTML format of the invoice. You can use Smarty syntax in this template and the constants from the list below.";"發票的HTML格式。您可以使用該範本中的Smarty語法及以下列出的常數。";"S";"";"T";"N"
"Invoice preview";"發票預覽";"S";"";"T";"N"
"By clicking Preview you can see how the invoice will look like for the specified account.";"通過點擊預覽，您可以看到特定帳戶的發票是什麼樣的。";"S";"";"T";"N"
"Proforma invoice format";"估價單發票格式";"B";"";"T";"N"
"HTML format of the proforma invoice. You can use Smarty syntax in this template and the constants from the list below.";"形式發票的HTML格式。您可以使用該範本中的Smarty語法及以下列出的常數。";"S";"";"T";"N"
"Proforma invoice preview";"估價單發票預覽";"S";"";"T";"N"
"By clicking Preview you can see how the proforma invoice will look like for the specified account.";"通過點擊預覽，您可以看到特定帳戶的形式發票是什麼樣的。";"S";"";"T";"N"
"Date & Time format";"日期及時間的格式";"S";"";"T";"N"
"Number format";"數位格式";"S";"";"T";"N"
"Language details";"語言詳細資訊";"S";"";"T";"N"
"Regional settings";"區域設置";"B";"";"T";"N"
"Network invoice format";"網路發票格式";"B";"";"T";"N"
"NetworkInvoiceFormatDescription";"網路發票格式描述";"C";"";"T";"N"
"Thousands separator";"千位分隔符號";"C";"";"T";"N"
"Decimal separator";"小數分隔符號";"C";"";"T";"N"
"Space";"空格";"C";"";"T";"N"
"No separator";"無分隔符號";"C";"";"T";"N"
"Languages and Regional settings";"語言及區域設置";"C";"";"T";"N"
"Use language defaults";"使用預設語言";"C";"";"T";"N"
"Use custom date, time and number format";"使用自訂日期，時間及數位格式";"C";"";"T";"N"
"Date format used in application";"用於應用的日期格式";"C";"";"T";"N"
"Time format used in application";"用於應用的時間格式";"C";"";"T";"N"
"Are you sure you want to change status of selected account(s)?";"您確認您要更改選中帳戶的狀態嗎？";"C";"";"T";"N"
"Selected account(s) status is changed";"選中的帳戶狀態已經被更改";"S";"";"T";"N"
"Failed to change status for selected account(s)";"未能更改選中帳戶的狀態。";"S";"";"T";"N"
"Account - Account declined";"帳戶-帳戶拒絕";"B";"";"T";"N"
"Suspended campaigns";"暫停的方案";"S";"";"T";"N"
"Affiliate - Campaigns suspended";"聯盟會員-方案暫停";"B";"";"T";"N"
"Campaigns suspended";"方案暫停";"B";"";"T";"N"
"Campaigns suspended send";"方案暫停發送";"S";"";"T";"N"
"Send campaigns suspended mail";"發送方案暫停的郵件";"S";"";"T";"N"
"Maximum failed connection count %s reached. Giving up.";"達到了最大的失敗連接數%s。放棄。";"S";"";"T";"N"
"The following campaigns have been suspended.";"以下方案已被暫停";"S";"";"T";"N"
"month";"月份";"C";"";"T";"N"
"Multiple merchants feature can not be dactivated when Affiliate network is active";"聯盟會員網路啟動時，多個商業功能不能關閉。";"S";"";"T";"N"
"Failed to load mail template with error: %s";"無法載入郵件範本，出錯率%s。";"S";"";"T";"N"
"Failed to send test mail with error: %s";"無法發送測試郵件，出錯率%s。";"S";"";"T";"N"
"Test mail was successfully queued";"已將測試郵件成功排序。";"S";"";"T";"N"
"Template Variables";"範本變數";"S";"";"T";"N"
"Template variable values entered below will be used only in your mail template test.";"以下輸入的範本變數值只有在您郵件範本測試時才能使用。";"S";"";"T";"N"
"Save And Test";"保存並測試";"C";"";"T";"N"
"Recipient";"收件人";"C";"";"T";"N"
"Enter email address, where should be delivered test email generated from mail template";"輸入郵箱位址，從而將把郵件範本產生的測試郵件發到該郵箱";"C";"";"T";"N"
"Send Test Mail";"發送測試郵件";"C";"";"T";"N"
"You can test mail template you just saved. Fill in recipient and mail template variables value and than push button Send. Email will be delivered within next few minutes to address defined in recipient field.";"您可以測試剛剛保存的郵件範本。填寫收件人及郵件範本變數，隨後按下方的發送。郵件將在幾分鐘內被發送到收件人欄位中所規定的地址。";"C";"";"T";"N"
"Bill street";"帳單街道";"B";"";"T";"N"
"Bill city";"帳單城市";"B";"";"T";"N"
"ZIP";"郵編";"B";"";"T";"N"
"Account note";"帳戶票據";"B";"";"T";"N"
"Account - New Account Signup approved";"帳戶-批准新帳戶註冊";"B";"";"T";"N"
"Account - New Account Signup before approval";"帳戶-批准前的新帳戶註冊";"B";"";"T";"N"
"Merchant - New Account Signup";"商業-新帳戶註冊";"B";"";"T";"N"
"New account signed up";"新帳戶註冊";"B";"";"T";"N"
"Error sending mail";"發送郵件出錯";"S";"";"T";"N"
"Mail send";"郵件發送";"S";"";"T";"N"
"Account signup settings saved";"帳戶註冊設置已保存";"S";"";"T";"N"
"Direct link %s was successfully declined.";"直接連接%s已被成功拒絕";"S";"";"T";"N"
"Email must be unique!";"郵件必須是唯一的！";"S";"";"T";"N"
"Use recurring commission settings";"使用重複性佣金設置";"S";"";"T";"N"
"Region";"區域";"S";"";"T";"N"
"Your account ID";"您的帳戶ID";"S";"";"T";"N"
"Email notifications for account";"Email notifications for account帳戶的郵件通知";"S";"";"T";"N"
"Account approval";"帳戶批准";"B";"";"T";"N"
"Invoice status";"發票狀態";"S";"";"T";"N"
"Region:";"區域:";"S";"";"T";"N"
"Select an account";"選擇一個帳戶";"S";"";"T";"N"
"Please select an account:";"請選擇一個帳戶:";"S";"";"T";"N"
"Banners & Links grid default View";"廣告與連結的預設視圖";"C";"";"T";"N"
"Can not login to panel. Authentication token not loaded yet. Please try again when user details are loaded.";"不能登錄到頁面。尚未載入認證許可。請在使用者資訊載入時重新嘗試。";"C";"";"T";"N"
"Customize account detail fields";"自訂帳號資訊詳細欄位";"C";"";"T";"N"
"Merchant first name";"商家的名字";"C";"";"T";"N"
"Merchant last name";"商人的姓氏";"C";"";"T";"N"
"Create new account";"建立新帳戶";"C";"";"T";"N"
"Email sent after signup. This setting is applicable only if you have manual approval of account.";"註冊後發送郵件。該設置只有在您的帳戶得到人工批准時才能適用。";"C";"";"T";"N"
"On request payment";"根據要求付款";"C";"";"T";"N"
"On invoice paid";"按照發票付款";"C";"";"T";"N"
"On account suspended";"帳戶已暫停";"C";"";"T";"N"
"On account declined";"帳戶已被拒絕";"C";"";"T";"N"
"Set if the account should be approved automatically, or left in pending state for manual approval by merchant.";"在帳戶可以被自動批准的情況下進行設置，或留在待定狀態以供商人獲得人工批准。";"C";"";"T";"N"
"Account signup";"帳戶註冊";"C";"";"T";"N"
"Contents and settings of the signup form";"註冊形式的內容和設置";"C";"";"T";"N"
"Network Accounts";"網路帳戶";"C";"";"T";"N"
"Create new or manage existing network accounts.";"建立新的或管理現有的網路帳戶";"C";"";"T";"N"
"On campaigns suspended";"廣告方案已暫停";"C";"";"T";"N"
"Email sent after network account is suspended. (Its campaigns are also suspended)";"網路帳戶被中止後發送郵件 (其廣告方案也被中止)";"C";"";"T";"N"
"On new account signup";"在新帳戶註冊";"C";"";"T";"N"
"Account notifications";"帳戶資訊通知";"C";"";"T";"N"
"Send invoice via email";"通過電郵發送發票";"C";"";"T";"N"
"Edit your account details, view your invoices and account balance.";"編輯帳戶詳細資訊，查看您的發票及帳戶餘額。";"C";"";"T";"N"
"You have to select account for this preview";"您必須為此次預覽選擇帳戶";"C";"";"T";"N"
"Role defines which parts of the system can be accesed by merchant.";"職能定義了商家能訪問系統的哪些部分。";"C";"";"T";"N"
"Edit merchant roles";"編輯商家職能";"C";"";"T";"N"
"Login to merchant panel";"登錄到商家面板";"C";"";"T";"N"
"Edit merchant";"編輯商家";"C";"";"T";"N"
"Add merchant";"增加商家";"C";"";"T";"N"
"Whole world";"整個世界";"C";"";"T";"N"
"South America";"南美洲";"C";"";"T";"N"
"Central America";"中美洲";"C";"";"T";"N"
"North America";"北美洲";"C";"";"T";"N"
"All of Africa";"全非洲";"C";"";"T";"N"
"Central Africa";"中非";"C";"";"T";"N"
"Northern Africa";"北非";"C";"";"T";"N"
"Southern Africa";"南非";"C";"";"T";"N"
"Eastern Asia";"東亞";"C";"";"T";"N"
"Southern Asia";"南亞";"C";"";"T";"N"
"Asia/Pacific region";"亞洲/太平洋地區";"C";"";"T";"N"
"Central Asia";"中亞";"C";"";"T";"N"
"Middle East";"中東";"C";"";"T";"N"
"Northern Asia";"北亞";"C";"";"T";"N"
"Northern Europe";"北歐";"C";"";"T";"N"
"Western Europe";"西歐";"C";"";"T";"N"
"Southern Europe";"南歐";"C";"";"T";"N"
"%s is redirected to this URL";"%s被轉接到這個網址";"C";"";"T";"N"
"You need to restart application for the changes to take effect.";"您需要重啟應用程式以使變動生效";"C";"";"T";"N"
"Select this theme";"選擇這個主題";"C";"";"T";"N"
"yes";"是";"C";"";"T";"N"
"no";"否";"C";"";"T";"N"
"Continue";"繼續";"C";"";"T";"N"
"Privileges of Default system roles is not possible to edit, please create a copy of this role";"預設系統職能特權無法編輯，請創建一份此職能的副本。";"C";"";"T";"N"
"Amount excl. VAT";"不包括VAT的總額";"B";"";"T";"N"
"Amount incl. VAT";"包括VAT的總額";"B";"";"T";"N"
"Saving impression interrupted: %s";"保存顯示被中斷: %s";"S";"";"T";"N"
"Failed to save quick launch settings with error %s";"無法保存快速啟動設置並出錯 %s";"S";"";"T";"N"
"Quick launch saved.";"快速啟動被保存。";"S";"";"T";"N"
"Settings not exists, load default settings.";"設置不存在，載入默認設置。";"S";"";"T";"N"
"Quick launch settings";"快速啟動設置";"S";"";"T";"N"
"Quick launch";"快速啟動";"C";"";"T";"N"
"Show quick launch";"顯示快速啟動";"C";"";"T";"N"
"Themes";"主題";"B";"";"T";"N"
"Payment Details";"支付明細";"B";"";"T";"N"
"Personal Details";"個人詳細資料";"B";"";"T";"N"
"Your account is suspended!";"您的帳戶被中止了！";"C";"";"T";"N"
"Pending affiliates";"正在審核的聯盟會員";"B";"";"T";"N"
"Declined affiliates";"被拒的聯盟會員";"B";"";"T";"N"
"Approved affiliates";"被批准的聯盟會員";"B";"";"T";"N"
"Joined this month";"本月加入";"B";"";"T";"N"
"Today commissions";"今日佣金";"B";"";"T";"N"
"Yesterday commissions";"昨日佣金";"B";"";"T";"N"
"This month commissions";"本月佣金";"B";"";"T";"N"
"Declined clicks";"被拒的點擊數";"B";"";"T";"N"
"Today clicks";"今日點擊數";"B";"";"T";"N"
"Only above minimum";"僅高於最小值";"B";"";"T";"N"
"Pending Urls";"處理中的網址";"B";"";"T";"N"
"Declined Urls";"被拒的網址";"B";"";"T";"N"
"Approved Urls";"被批准的網址";"B";"";"T";"N"
"Pending Mails";"處理中的郵件";"B";"";"T";"N"
"Default view";"默認視圖";"B";"";"T";"N"
"Import Payout Status";"引入支付狀態";"S";"";"T";"N"
"Plugin will add to menu Payouts new item ""Import Payout Status"", under which you can view form that allows you to import CSV file with transactions and change their status Pending to Aproved.";"外掛程式將添加""引入支付狀態""這個新專案到支付功能表 ，這樣您就能看到一種表格，您可以用這種表格引入CSV交易檔並改變從處理中到已批准的交易狀態";"S";"";"T";"N"
"Import payout status";"引入支付狀態";"S";"";"T";"N"
"User variables";"使用者變數";"C";"";"T";"N"
"Plain";"無格式";"B";"";"T";"N"
"PopUnder";"隱形彈出";"B";"";"T";"N"
"PopUp";"彈出";"B";"";"T";"N"
"PLUGIN LifetimeCommissions checkLifetimeReferral started";"終生佣金，檢測終生推薦的外掛程式啟動";"B";"";"T";"N"
"PLUGIN LifetimeCommissions ended";"終生佣金外掛程式終止";"B";"";"T";"N"
"PLUGIN LifetimeCommissions saveLifetimeReferral started";"終生佣金，保存終生推薦人的外掛程式啟動";"B";"";"T";"N"
"Paid commissions";"已支付的佣金";"C";"";"T";"N"
"License is invalid or expired. Please contact your affiliate manager";"證書無效或已到期。請聯繫您的聯盟管理員";"S";"";"T";"N"
"Multiple merchants feature allows you to have more merchants (administrators) who can access %s. All admins will be able to see same campaigns! In case you are looking for affiliate network functionality, where each merchant can administer own campaigns, please visit our home page and look for Post Affiliate Network section.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"多重商家性能讓您擁有更多可以訪問 %s的商家帳戶（管理員）。所有管理員都能看到同樣的方案！如果您正在查找聯盟會員網路的功能即每家商家在哪能管理自己的方案，請訪問我們的首頁並查找Post Affiliate Network版塊。<br/><a href=""%s"" 目標=""_空白"">在我們的知識庫中有更多幫助</a>";"S";"";"T";"N"
"Custom value separator should be set only when custom value is used by other script. See Ejunkie (IPN and custom used by other script) integration method.";"只有當自訂值被其它腳本使用時才能設置自訂值分隔符號。見Ejunkie (被其它腳本使用的IPN和自訂) 的整合方法";"S";"";"T";"N"
"Use settings defined in recurring commission settings in campaigns, instead of default Ejunkie plugin matching by transaction order id.";"使用在方案中的定期佣金設置中定義的設置，來替代匹配交易訂單id的預設Ejunkie外掛程式。";"S";"";"T";"N"
"Ejunkie settings saved";"Ejunkie設置保存";"S";"";"T";"N"
"Ejunkie IPN handling";"Ejunkie IPN處理";"S";"";"T";"N"
"This plugin handles E-junkie IPN notifications (integration of Post Affiliate with E-junkie)";"這個外掛程式處理E-junkie IPN的資訊通知(Post Affiliate和E-junkie的整合)";"S";"";"T";"N"
"Sale will be tracked <b>ONLY</b> if sale fraud protection parameter is correctly set. If you want to setup this plugin correctly, visit our <a href=""%s"" target=""_blank"">Knowledgebase</a>.";"如果銷售詐騙保護參數被正確設定，此銷售就會被跟蹤<b>只有</b>。如果您要正確安裝此外掛程式，請訪問我們的<a href=""%s"" 目標=""_空白"">知識庫</a>.";"S";"";"T";"N"
"Account contact email. All account related notifications (suspend/decline notofication, invoice notification, ...) will be sent to this email.";"帳戶聯繫電郵。所有與帳戶有關的資訊(中止/拒絕通知，發票通知……)將會被發送到這個電郵。";"C";"";"T";"N"
"Enter agreement between you (network owner) and account owner. This agreement may contain definition of fees, billing details, etc.";"輸入您(此平台所有者)與帳號擁有者的協定。此協議應包括對費用，帳單明細等方面的說明";"C";"";"T";"N"
"Private campaigns (separated by a comma)";"個人廣告方案 (用逗號分開)";"S";"";"T";"N"
"Private campaigns' IDs (separated by a comma) into which will be affiliate sign up after his signup.";"個人註冊的私人廣告方案的IDs (用逗號分開) 將會成為聯盟會員的註冊IDs。";"S";"";"T";"N"
"Signup To Private Campaigns plugin configuration saved";"註冊為個人廣告方案的外掛程式配置被保存";"S";"";"T";"N"
"Signup affiliate automatically to private campaigns";"註冊聯盟自動成為個人廣告方案";"S";"";"T";"N"
"This plugin signs up affiliate to private campaigns defined by you after signup. Campaigns IDs must be set in plugin's configuration.";"這個外掛程式在註冊後要由您來定義為註冊聯盟成為個人廣告方案。廣告方案的IDs必須在外掛程式配置中設置。";"S";"";"T";"N"
"Top Level Affiliate Fixed Commision";"頂級聯盟會員的固定佣金";"S";"";"T";"N"
"Split Commissions feature allows you to split commission between all affiliates from which customers get on your site and buy
            your product. You can also set bonus for first and last affiliate so new rewarding system can be compatible with old.";"分配佣金功能可以將所有聯盟會員引導成交的訂單所產生的佣金再提撥分配。
            你可以另外設定獎金給第一或最後的聯盟會員，讓系統的獎賞制度與舊制度相容。";"S";"";"T";"N"
"User id";"用戶ID";"S";"";"T";"N"
"Palau";"帛琉";"B";"";"T";"N"
"MySQL extension is installed";"已安裝 MySQL extension";"S";"";"T";"N"
"MySQL extension is not installed";"未安裝M ySQL extension";"S";"";"T";"N"
"Select response type, for Merchant hosted select XML, for shared select HTTP";"選擇回應類別，如為商家託管請選擇 XML, 如為共享託管請選擇 HTTP";"S";"";"T";"N"
"Process whole cart as one transaction";"將整個購物做為同一筆交易";"S";"";"T";"N"
"Process all items in cart as one big transaction. Note: you must use merchant-private-data item to transmit custom data to pap, instead of merchant-private-item-data when usign this option.";"將整個購物做為同一筆交易。備註：你必須使用 merchant-private-data 來傳輸自訂資料到 pap, 當為此選項時不使用 merchant-private-item-data。";"S";"";"T";"N"
"%sThis plugin enables lifetime referrals.%s
Requirements:%s
in order to make it work, you have to pass an identifier which uniquely identifies customer (for example his email)
in the data1 parameter in the sale/lead tracking code.
%s
For example:%s
How it works:
%s
%sIf customer is referred by an affiliate for the first time, the plugin will store the relation between customer (his identifier) and affiliate into the database%s
%sNext time, when the same customer makes a sale (with the same identifier), the application will find the affiliate who originally referred him, and give him commission%s
%sIf no affiliate is found, the process goes normally, so it tries to recognize affiliate from cookie, etc.%s";"%這個外掛程式會使推薦人終生有效。%s
需求:%s
為了讓此功能生效，你必須在銷售/引導追踪碼的資料1參數中通過一些可確認為此顧客的識別資料(例如電子郵件)。
%s
例如:%s
如何運作:
%s
%s如果顧客是由此聯盟會員第一次推薦，這個外掛程式將會儲存這個顧客和此聯盟會員之間的關係到資料庫中%s
%s當下一次同樣的顧客被推薦時(有相同的識別資料), 它會搜尋第一個推薦此顧客的聯盟會員且分配給他佣金%s
%s如果未發現任何聯盟會員時就會使用一般的程序，系統會使用cookie來確認推薦的聯盟會員等的方式。%s";"S";"";"T";"N"
"Commission Percentage for Top Affiliate ";"頂級聯盟會員的佣金比例";"S";"";"T";"N"
"Top affiliate commission fixed percentage. Undefined: ";"頂級聯盟會員佣金固定比例。 未定義： ";"S";"";"T";"N"
"Commission Percentage must be from interval 0-100. Or ";"佣金比例必須在 0-100 之間。 否則 ";"S";"";"T";"N"
"Top level affiliate takes fixed percent of commission in each sale. It is not recommended to use this plugin with activated Top Level Affiliate Commision! ";"頂級聯盟會員在每筆銷售中都分配固定的佣金比例。 不建議使用此外掛程式於頂級聯盟會員佣金功能生效的環境下! ";"S";"";"T";"N"
"Plugin can not be activated because Commissions Group feature is not activated!";"因為佣金群組未生效，外掛程式無法啟動!";"S";"";"T";"N"
"Register new affiliate with every occured event";"在每個發生的事件中註冊新的聯盟會員";"S";"";"T";"N"
"When this checked, with every event new affiliate will be created from credentials that were set in ccBill submit form.";"當勾選此選項時,每一事件將會以 ccBill 提交表格中的個人資料來建立新的聯盟會員。";"S";"";"T";"N"
"ccBill settings saved";"ccBill 設定已儲存";"S";"";"T";"N"
"You can set that the click from this URL will belong to a selected channel, banner or campaign. If you don't select anything, the default campaign will be used.";"你可以設定在此網址連結點擊是屬於那一個頻道, 
  橫幅或廣告方案。 如果你不選擇，系統將使用預設的廣告方案。";"S";"";"T";"N"
"Change the look of these pages by choosing from our different themes, or customize it by adjusting the easy-to-use templates.</span>
			<br/>
			Easily change logo in your merchant panel. Remove this text by editing the file /themes/default/header.stpl";"選擇不同的主題來更改畫面佈景，或從易上手的模板來調整或客製化。</span>
			<br/>
			在商家平台中可以很容易的修改logo。 經由修改 /themes/default/header.stpl 來移除此段文字";"S";"";"T";"N"
"Thank you for choosing Post Affiliate Pro! We hope you have as much fun using this
program as we did creating it.";"謝謝你選擇 Post Affiliate Pro! 希望你用的愉快!";"S";"";"T";"N"
"Below is list of supported variables you can use in your PDF document.
 Variables will be replaced by values related to affiliate, under which is PDF downloaded.
  Meaning of fields data1 - data10 you can customize in menu Configuration -> Affiliate Signup -> tab Fields";"以下是系統支援可在 PDF 文件中使用的變數。
 當 PDF 被下載時，變數將會被實際值所取代。
 資料1欄位的意義 - 資料1 你可以客製你的功能表設定 -> 聯盟會員設定 -> tab 欄位";"S";"";"T";"N"
"Campaign account";"廣告方案帳戶";"S";"";"T";"N"
"Truncate all events if there are more than ";"去除所有的活動如果超過 ";"S";"";"T";"N"
"records in logs table";"記錄在日誌檔中";"S";"";"T";"N"
"Coupon codes separated by comma, semicolon or new line";"優惠劵代碼以逗點、分號或換行符號隔開";"C";"";"T";"N"
"IntegrationCurrencyHelp";"貨幣整合輔助";"C";"";"T";"N"
"Records older than selected number of days, will be deleted. You can turn off this feature, if you set this value to zero.";"超過所選定日數的資料將會被刪除。 你可以將它設為0，以關掉這一個功能。";"C";"";"T";"N"
"If number of records exceed some limit, whole table will be truncated to prevent huge logs table. You can turn of this feature, if you set this value to zero, but we do not recommend to do so.";"如果資料數量超過一定數量，整個資料檔將會刪除，以防止過大的日誌檔。你可以設定為0，以關閉這一個功能。(不建議)";"C";"";"T";"N"
"Parent transaction ID";"上層交易ID";"B";"";"T";"N"
"From Name cannot contain comma.";"發送方姓名不能包含逗點。";"C";"";"T";"N"
"Unknown rule (%s) - probably created with some feature or plugin - this rule will not be applied.";"未知的規則 (%s) - 無法使用此規則。";"S";"";"T";"N"
"Use general sale as recurring commission";"使用一般銷售作為循環佣金";"S";"";"T";"N"
"Test mode";"測試模式";"S";"";"T";"N"
"When this checked, with every event new affiliate will be created from credentials that were set in PayPal submit form.";"如果選擇這個設定，當每個新的事件發生時，將會自 PayPal 提交表單中的資料產生新的聯盟行銷會員。";"S";"";"T";"N"
"When this is checked, general sale will be saved as recurring commission.";"如果選擇這個設定，一般銷售將會被儲存為循環佣金。";"S";"";"T";"N"
"Skip back verification.";"省略確認。";"S";"";"T";"N"
"Target Url";"目標網址";"S";"";"T";"N"
"Campaign Id";"廣告方案 Id";"S";"";"T";"N"
"Data1";"資料1";"B";"";"T";"N"
"Data2";"資料2";"B";"";"T";"N"
"Data3";"資料3";"B";"";"T";"N"
"Data4";"資料4";"B";"";"T";"N"
"Data5";"資料5";"B";"";"T";"N"
"Visitor affiliates";"訪客聯盟行銷會員";"B";"";"T";"N"
"Visitor ID";"訪客 ID";"S";"";"T";"N"
"Link to cookie information in Samples & Tests:";"連結至在測試範例中的 cookie 資訊：";"S";"";"T";"N"
"Cookie information";"Cookie 資訊";"B";"";"T";"N"
"Cookie Information Link";"Cookie 資訊連結";"C";"";"T";"N"
